mean_values, std_dev_values, skewness_values, kurtosis_values, rms_values, zc_rate_values, spectral_centroid_values, spectral_bandwidth_values, spectral_skewness_values, spectral_kurtosis_values, mean_rr_intervals, sdnn_values, rmssd_values, Category
-0.003397217,0.16908678,1.887070874,7.625572466,0.16911386,0.005333778,199.935953,192.8223618,53.46450195,3512.888986,0.152275132,0.343139035,0.529709939,0
-0.002407023,0.103903613,1.835247819,11.34215602,0.103927161,0.002666889,199.9093757,194.7173845,39.36194172,2052.759448,0.137627907,0.343752164,0.522513974,0
-0.002091268,0.172149312,1.549786977,5.944516663,0.172154842,0.005167097,199.9871528,193.6695017,26.32101955,896.3262108,0.148969849,0.344676791,0.529837442,0
-0.002569173,0.118849847,1.80248028,7.677059521,0.118872661,0.004333694,199.9232375,194.7012085,24.88083905,1030.821091,0.124445652,0.311083019,0.468556328,0
-0.002988892,0.17435206,-2.680131338,16.74523998,0.174370413,0.005500458,199.9579001,189.6905718,22.58396509,803.307631,0.069127078,0.218514113,0.323104178,0
-0.001087443,0.155098839,1.536390608,6.137953818,0.155096189,0.005000417,200.0068353,193.5928519,29.19459455,1070.146005,0.151901042,0.346466502,0.533810024,0
0.000651449,0.319039226,3.521449069,16.71986734,0.319026597,0.006667222,200.015834,192.8195697,25.2190884,814.3320742,0.094320388,0.24709502,0.372865407,0
-0.0012382,0.193404544,-1.751649878,9.808112542,0.193400449,0.002166847,200.0084696,192.9247771,24.68144708,938.133933,0.082606838,0.247725451,0.368124736,0
-0.003817546,0.247056669,0.884877591,5.52911959,0.247075869,0.007333944,199.968918,196.0128,26.90062959,935.3591282,0.187548701,0.350530465,0.552478521,0
-0.001201782,0.141672782,-0.054160923,4.161666094,0.141671976,0.000166681,200.0022751,194.3073759,29.56484226,1088.206311,0.098035117,0.237372286,0.361747193,0
-0.001094971,0.342639317,3.199020958,14.30686371,0.34262679,0.007667306,200.0146252,192.760774,13.1558286,239.5514057,0.07376933,0.204726805,0.306612156,0
0.000606486,0.326183473,3.465635714,16.03259058,0.326170446,0.007333944,200.0159765,192.5437448,27.60160899,1032.223894,0.082953258,0.221353516,0.333132089,0
0.004774577,0.132296065,2.42514115,11.60444902,0.132376685,0.0060005,199.7564647,190.5016481,16.29553182,398.0316624,0.121402439,0.260172068,0.404685063,0
-0.002367147,0.197749032,1.204567821,3.915053494,0.19775496,0.006833903,199.988009,194.4251765,25.67354612,807.0043053,0.142243902,0.323118557,0.498055594,0
-0.002598877,0.113696678,1.419329853,7.093145451,0.113721641,0.002166847,199.9122077,194.1401254,10.81806566,156.2718606,0.109961538,0.294665406,0.443667151,0
0.001798299,0.307949176,3.29352111,15.19159938,0.307941595,0.007000583,200.009847,192.7030767,41.37863359,2296.644792,0.090212121,0.237500105,0.358114787,0
-0.002279867,0.397906356,1.540590401,10.17367517,0.397896308,0.006333861,200.0101014,197.3508261,22.85784981,602.7457863,0.156276596,0.344096069,0.533246289,0
-0.001888631,0.16812789,3.56072835,26.62967244,0.168131492,0.004167014,199.9914296,189.9475108,10.24918158,139.1284508,0.161837017,0.421329628,0.637256598,0
-0.005091756,0.169831111,1.387726154,5.5993445,0.169900349,0.005000417,199.837024,193.8320821,34.4535356,1464.852442,0.142189055,0.330582813,0.507731413,0
-0.000803426,0.163535407,1.300941669,5.620980709,0.163530567,0.005167097,200.0118401,194.6210142,26.78102679,905.0502167,0.160098315,0.359098876,0.55485053,0
-0.005015666,0.204049249,1.007306668,6.091340131,0.204102384,0.006833903,199.8958791,193.5155184,18.51080617,451.7147432,0.141727053,0.304765259,0.474046693,0
-0.00249939,0.147610583,4.607016791,28.69135091,0.147625592,0.004833736,199.9593342,191.137225,12.6498025,221.944903,0.151810811,0.361579554,0.553452172,0
0.000628866,0.140871387,0.606617701,11.0557284,0.140866921,0.004833736,200.0126818,195.8996671,18.90692378,424.4672349,0.138178571,0.315683333,0.486112582,0
-0.002866821,0.091789522,1.959548632,11.2704102,0.091830457,0.001666806,199.8217312,194.0784826,29.88039297,1137.098604,0.161585714,0.360061986,0.556953046,0
-0.004135742,0.212457773,2.028576023,8.471965223,0.212489171,0.006500542,199.9408977,193.8620827,41.61518085,2051.810467,0.137488208,0.30523867,0.472183907,0
-0.001878459,0.168302083,3.968975522,23.53391755,0.168305553,0.005000417,199.9917524,191.8333296,10.86756007,168.81798,0.152526316,0.371012217,0.566174973,0
-0.002298177,0.110595476,2.2154431,9.797479551,0.110614744,0.004000333,199.930329,193.7792118,15.63546478,369.5325161,0.126351064,0.321245006,0.487037969,0
-0.002013753,0.20289433,4.809282704,29.95958574,0.202895869,0.005000417,199.9969651,190.7892679,11.25395736,197.5112607,0.14620603,0.350514669,0.535940773,0
-0.002023315,0.119000877,1.933454589,8.120742478,0.119013119,0.004500375,199.958858,194.1369291,15.03616757,324.4927573,0.126140351,0.313757802,0.477070724,0
-0.004000448,0.23990479,-0.706421816,8.650088646,0.239928147,0.001833486,199.9610621,195.4545647,24.62573191,747.8185005,0.069503505,0.220185616,0.32540481,0
2.24E-05,0.187387192,-2.352521368,12.33785832,0.187379385,0.000666722,200.0166652,192.2118723,26.36444545,952.1011476,0.066666667,0.20154975,0.299056009,0
-0.002437541,0.170917538,1.375318046,5.416860406,0.170927797,0.005167097,199.9759915,193.990583,39.70220625,1967.638222,0.14570197,0.338729654,0.520280889,0
-0.004719442,0.168691263,1.338639731,5.131223382,0.168750242,0.005333778,199.8602242,194.0965007,30.31254426,1331.716226,0.144137056,0.335216697,0.514846854,0
-0.00327535,0.150377154,3.607363768,19.33119572,0.150406555,0.004167014,199.9218157,193.8957015,26.09604201,774.7216828,0.16375731,0.401933322,0.612710828,0
-0.001003418,0.196613094,4.734443199,30.32552207,0.196607462,0.004333694,200.0114581,191.9667705,10.39884542,154.8962804,0.163188202,0.400203405,0.610130057,0
-0.002227783,0.208551813,-1.282820764,9.151958332,0.208555022,0.003333611,199.9938452,198.4926464,33.38004047,1268.910964,0.161284153,0.372817906,0.568498903,0
0.001018677,0.173819965,-1.447618887,11.95197056,0.173815708,0.005750479,200.009798,189.9459874,22.96322072,858.76911,0.065264317,0.205962412,0.304527735,0
-0.003132324,0.086400862,1.859338599,17.01823908,0.086454024,0.002833569,199.7541077,191.988286,12.69114349,263.7224754,0.215967153,0.537705095,0.818571995,0
0.003418172,0.110425005,4.523308569,27.92288896,0.110473298,0.005000417,199.825181,189.7903805,10.44338719,167.7729417,0.170266272,0.373644877,0.579523165,0
-0.003952026,0.119125936,3.609171065,22.84232033,0.119186511,0.003666972,199.7967547,193.5402818,40.86453086,2290.667755,0.184054487,0.475188447,0.719692643,0
-0.001577555,0.159984142,2.55246126,11.44948348,0.159985254,0.005000417,199.99722,193.5675326,30.14585737,1181.189821,0.143559113,0.347879252,0.531067135,0
-0.002789103,0.210233742,-1.505480953,7.507919953,0.210243483,0.001166764,199.9814674,194.0407044,24.18268124,841.4698023,0.069355609,0.210911887,0.312461242,0
-3.19E-05,0.200787795,3.101458403,15.19338277,0.200779432,0.006750563,200.016663,192.6594692,15.32232606,301.8450255,0.10477993,0.255092254,0.388767817,0
-0.002749227,0.182356219,3.233948368,16.74488562,0.182369344,0.006500542,199.9712128,191.167579,15.54197882,322.4114994,0.118063525,0.272820516,0.419144178,0
-0.004283447,0.215782853,-0.517443336,9.04611056,0.215816375,0.004667056,199.9378757,194.242374,21.4639899,605.6612998,0.075633245,0.234972336,0.348064993,0
0.000689494,0.185331918,2.099337166,9.601497373,0.185325479,0.005500458,200.0138995,194.3039441,27.68724651,976.5387085,0.126826923,0.309265277,0.47152632,0
-0.001141154,0.167175722,2.367540983,9.328159079,0.167172651,0.005167097,200.0073479,193.9020979,34.91870326,1567.643145,0.146943069,0.349450394,0.534945189,0
-0.001924235,0.176515908,2.091575794,9.499998504,0.176519041,0.005667139,199.9928997,193.7911892,34.24994735,1343.644018,0.134209302,0.319878431,0.489388625,0
-0.003596191,0.122801305,2.55719198,12.13330755,0.122848836,0.005000417,199.8452685,194.1595894,22.11313646,674.3545982,0.139852217,0.346163346,0.526854985,0
-0.003204549,0.123856661,2.493904459,12.16179726,0.12389295,0.004333694,199.8828524,194.6375719,23.56564739,718.7111533,0.168092486,0.385119624,0.593122955,0
-0.001830241,0.227000492,3.729929825,19.62367993,0.226998412,0.006333861,200.0036652,191.0906152,23.42195224,940.612756,0.109538745,0.271323265,0.412591909,0
-0.001814982,0.234689158,0.785871805,6.002768506,0.234686398,0.005333778,200.0047052,196.5765357,33.38776195,1399.449546,0.131227273,0.325859199,0.495642197,0
-0.002619629,0.318791581,4.661470319,29.99679979,0.318789062,0.004167014,200.0031617,192.0312378,20.27419157,515.3159266,0.168590116,0.416100154,0.633855798,0
-0.003061117,0.150472365,1.779825717,7.280678978,0.15049723,0.005167097,199.9339179,193.6660179,34.37879008,1652.531884,0.14450495,0.338475239,0.519290321,0
0.003998006,0.302572898,1.771068184,9.365678686,0.302586704,0.009334111,199.9817497,192.114577,28.25389871,1059.494436,0.123934599,0.279646983,0.431303331,0
-0.002389933,0.1681122,1.505617091,6.683645175,0.168122183,0.005000417,199.9762489,194.5622011,26.9247501,974.5156067,0.149217949,0.346772672,0.532707053,0
-0.002384847,0.132321282,1.890738088,8.479306041,0.132337259,0.005000417,199.9517115,194.5238805,29.28135563,1307.513099,0.14800995,0.343140853,0.527303814,0
-0.001016235,0.119932955,2.16414422,10.38134539,0.119932263,0.004667056,200.0023071,194.9453928,31.66448316,1372.451768,0.15537234,0.379738416,0.57913071,0
-0.003813883,0.195152524,-2.124330961,10.61087176,0.195181658,0.000166681,199.940298,193.1070987,35.53199459,1684.083251,0.07025,0.20614464,0.306160514,0
-0.002984212,0.147464817,1.814686845,7.668186248,0.147488866,0.005167097,199.9347825,193.2066743,22.91718463,713.2450859,0.14638191,0.340900156,0.523487299,0
0.001348877,0.143937427,1.07012508,5.220282789,0.14393775,0.003833653,199.9991025,196.2004382,36.82942427,1553.143814,0.147070707,0.342704613,0.526219034,0
-0.005258382,0.163691992,0.75382349,5.581932817,0.163769612,0.004500375,199.8104608,196.2534521,37.40212855,1611.375521,0.151056701,0.333651748,0.516733839,0
-0.002932943,0.131419678,0.623284976,9.166202954,0.131446928,0.003166931,199.917088,196.72408,29.99524459,1003.21241,0.156763889,0.372667391,0.570633469,0
-0.00156779,0.171719395,1.740213493,7.121994379,0.171719397,0.005333778,199.9999955,192.8486115,29.74868199,1212.250344,0.139926471,0.331161833,0.507242011,0
-0.001465251,0.159119292,1.465982011,5.647617426,0.159119409,0.005167097,199.9997074,193.508502,28.84542756,1134.11945,0.153303109,0.349065628,0.537971813,0
-0.000275879,0.216802413,-1.687689967,10.31177786,0.216793555,0.001833486,200.0163442,193.0421556,23.15404186,767.2929712,0.073598015,0.211170161,0.31490221,0
-0.001587321,0.273497124,2.790005831,12.49485916,0.273490334,0.007083924,200.0099304,193.728344,22.20290678,727.2268866,0.087185673,0.234043711,0.349079881,0
-0.009725545,0.09216525,2.777766591,16.33593374,0.092673144,0.003166931,197.813811,193.2166247,36.43862998,1800.174817,0.140376214,0.340698992,0.519958429,0
0.003081055,0.121882523,1.71988424,7.687438203,0.121916383,0.003500292,199.888924,195.286555,22.00440713,628.8783058,0.144170732,0.331909833,0.510554833,0
-0.00369283,0.160170783,1.527952443,6.038916371,0.160206675,0.004667056,199.9103949,193.5610031,35.18055603,1447.628832,0.153221925,0.349324733,0.538269454,0
-0.002485555,0.108240756,1.739675794,7.742597012,0.108264781,0.002166847,199.9112443,194.7255048,16.40064541,397.3942898,0.137177033,0.349994742,0.530511874,0
-0.00024821,0.344233767,0.082002604,5.332443693,0.344219513,0.004500375,200.0165641,197.331632,27.98025543,949.1705926,0.063814935,0.203730035,0.300223028,0
-0.001541545,0.187968932,3.690974234,21.11118435,0.187967421,0.005000417,200.0032152,192.2682427,22.1766279,802.4629371,0.160285326,0.371304588,0.570787791,0
-0.001691488,0.151970627,1.746317666,6.626381337,0.151973709,0.005333778,199.99189,193.3795999,36.93859804,1728.245,0.141763285,0.335446785,0.513834516,0
0.003697917,0.371872817,0.798634815,6.323298424,0.371875709,0.012667722,199.9968899,192.3718639,17.67451215,412.0579539,0.104608541,0.245098609,0.375597441,0
-0.002723796,0.124414093,2.468012429,11.50921986,0.124438723,0.005333778,199.9208375,193.3401424,13.85429603,316.3477167,0.129683258,0.323359516,0.491549556,0
-0.000670166,0.136272854,1.326216356,7.988156486,0.136268824,0.003500292,200.0118304,195.7374649,41.87501182,2113.280015,0.170591716,0.385947376,0.590426664,0
-0.002036947,0.235304889,2.237992974,11.14744785,0.235303901,0.006167181,200.0016792,193.781038,24.35826924,767.1529767,0.145532178,0.328131292,0.506419057,0
0.003165894,0.289376744,1.806106292,10.66928803,0.289382005,0.008167347,199.9927285,190.6666803,22.06875721,623.9118559,0.099744898,0.225325937,0.3471617,0
-0.008250936,0.155811727,1.289923463,5.680395768,0.156023553,0.004833736,199.4573069,196.1293201,27.5663517,979.3916079,0.134736239,0.320022436,0.489859909,0
-0.002795207,0.166283094,1.434573296,5.870603578,0.166299658,0.005167097,199.9601599,193.6380457,37.49264989,1748.631414,0.141756098,0.333134569,0.510814961,0
-0.0021462,0.260957111,3.687946677,19.68763008,0.260955064,0.006167181,200.0031388,191.6982207,7.282000254,69.06546961,0.113492366,0.292735509,0.442855697,0
-0.002469279,0.178957366,-2.7531487,14.5808664,0.178966945,0,199.9785912,191.5828359,33.37028913,1550.920197,0.064098901,0.208415292,0.307375069,0
-0.002136027,0.139593436,1.982864121,8.568132039,0.139603961,0.005500458,199.9698424,194.3297864,15.04273545,314.5073057,0.110351711,0.285976372,0.432339853,0
-0.003169149,0.178832103,3.626490327,18.7421882,0.178852731,0.006167181,199.953868,192.458789,13.02735478,272.4861894,0.117357143,0.278835823,0.426604373,0
-0.000196126,0.282810443,2.073629351,17.540538,0.282798727,0.005083757,200.0165719,195.161231,14.8238194,277.2907466,0.150963542,0.366732489,0.55973126,1
0.002952881,0.08342836,4.11285006,50.16585503,0.083477127,0.000333361,199.7663898,193.1409978,9.691190923,130.3937279,0.443181818,1.04964303,1.533127334,1
0.000195312,0.222540374,2.662036509,22.63180957,0.222531187,0.004833736,200.016514,194.3090144,12.52101139,221.3625557,0.141731707,0.365316712,0.553058397,1
0.000747681,0.264549009,1.774599482,17.42406169,0.264539042,0.005333778,200.0150703,194.9535463,13.89955771,258.8112885,0.121635417,0.327248909,0.492634717,1
0.0003243,0.209485172,2.920788102,25.82067478,0.209476694,0.004667056,200.0161887,194.0697566,12.07140244,198.2912191,0.137801932,0.360384183,0.544558976,1
-0.002074178,0.325421974,1.914529431,21.47087388,0.325415025,0.005333778,200.0085419,195.3986869,10.73838237,142.9809259,0.227322835,0.433262378,0.69088747,1
0.000503133,0.228218644,2.370562833,21.73110027,0.228209689,0.004833736,200.0156958,194.4804331,12.38222307,196.0423577,0.140424757,0.362705411,0.548946719,1
1.20E-05,0.222489985,-0.035712052,20.76265318,0.222480715,0.005833819,200.0166675,194.5700951,12.75183295,223.9741114,0.140785714,0.258354615,0.41172426,1
-0.001815186,0.286001633,1.307755213,8.803457109,0.285995477,0.007167264,200.0086107,194.3935464,19.14257464,486.6976174,0.106766304,0.264952793,0.402767867,1
-0.000188395,0.252592049,1.627055789,16.16749404,0.252581595,0.005333778,200.0165568,194.7878609,10.41715865,130.5142311,0.121172199,0.319958087,0.482731702,1
-0.000157064,0.276540575,2.08894819,17.82811925,0.276529097,0.005667139,200.0166035,194.894872,12.40194636,216.0679322,0.119524793,0.308460878,0.46668992,1
-0.000223389,0.268004176,2.030325459,18.11560039,0.267993102,0.005333778,200.0165291,194.9667027,11.54773964,189.6516155,0.119831933,0.319897915,0.48199491,1
-0.003826904,0.223942355,1.271102356,7.550300537,0.223965722,0.006500542,199.95827,193.6107976,11.55482494,174.2299774,0.177257576,0.377138842,0.588149874,1
-0.003695882,0.331478246,-0.16727192,6.609422515,0.331485039,0.002833569,199.9918039,196.783106,38.67127572,1898.480252,0.065227273,0.173241613,0.259933271,1
-0.000129801,0.257987744,2.230343818,18.39254713,0.257977027,0.005167097,200.0166174,194.9358522,11.84775019,182.0748806,0.126325431,0.338942356,0.510452806,1
0.000740967,0.243418838,2.383847018,19.83956706,0.243409823,0.005167097,200.0148146,194.6742198,13.86988865,250.8805739,0.149642857,0.362168593,0.553042749,1
-0.002566325,0.112946726,0.750229018,3.808121193,0.112971173,0,199.9134504,196.4612946,40.95180679,2078.560893,0.194913793,0.388671104,0.613751414,1
6.73E-05,0.261717165,2.239437494,18.49582327,0.261706268,0.005167097,200.0166548,194.9376245,13.10370677,224.4888248,0.123777293,0.328803787,0.495751191,1
0.003296916,0.108596548,-1.543655584,32.82980039,0.108642059,0.000333361,199.8324696,194.2267763,12.88445501,210.4931395,0.136267773,0.30086862,0.45894256,1
-0.00073995,0.265954662,1.732960645,13.11488582,0.265944609,0.006833903,200.0151196,194.6433153,11.25674751,176.4705093,0.099646465,0.256902024,0.388504746,1
0.003770142,0.226914657,4.133048238,39.81821742,0.226936522,0.004833736,199.9614638,194.5458972,12.10612653,193.64955,0.099670608,0.23917637,0.365183434,1
-0.002475586,0.10208234,1.941100493,12.36195713,0.102108101,0.004000333,199.8990966,191.5845318,13.82435531,275.2815957,0.1325,0.323332653,0.492991836,1
1.28E-05,0.231947435,3.019501691,17.40448595,0.231937771,0.005500458,200.0166674,192.887336,14.70885947,317.5705844,0.129888393,0.315069284,0.480768606,1
-0.002323608,0.142394024,0.209281171,8.195813874,0.142407049,0.004833736,199.9634169,192.237576,22.43310325,627.3342446,0.077192513,0.224570425,0.334741107,1
-0.002235107,0.200088961,3.257906326,33.96236431,0.200093107,0.005333778,199.9917107,194.0775362,14.39526479,320.9437591,0.123072034,0.318726841,0.482050364,1
-0.002525228,0.092679597,2.151767011,16.41951574,0.092710132,0.004667056,199.8682752,189.3916427,12.97232373,228.0287713,0.142050971,0.335097563,0.513536459,1
-0.004162801,0.097449199,-0.427945408,10.17138579,0.097534014,0,199.6523126,190.7632467,36.73291337,1940.234012,0.073673469,0.223322377,0.331516221,1
-0.002755127,0.104860754,0.040079386,13.32327289,0.104892575,0.002500208,199.8786741,189.4319877,25.12668424,986.6292223,0.081531339,0.242560718,0.360830985,1
-0.001793823,0.1053243,0.311468476,10.41327202,0.105335186,0.001000083,199.9586613,191.0726679,17.13088229,400.5564558,0.089026074,0.248991872,0.37110806,1
-0.007207642,0.133305843,1.344367869,7.542092743,0.133495008,0.003333611,199.4335956,195.6050483,42.06392389,2269.487064,0.138583333,0.333595372,0.509692362,1
-0.003149618,0.286446024,2.151592691,17.13917092,0.286451404,0.005333778,199.9924867,194.32109,14.66813771,290.1378644,0.123312236,0.31958005,0.48329877,1
-0.002148641,0.097133681,0.610348244,21.0406048,0.097153396,0.000333361,199.9188367,191.6077979,32.12400724,1627.023907,0.199772727,0.386550963,0.614186024,1
0.668458252,0.303358831,2.526182362,15.57983197,0.734067671,0.010250854,34.15632079,110.2605902,109.3765001,11975.23069,0.133602273,0.282625504,0.44077991,1
-0.000838623,0.254488505,1.820471823,13.85585406,0.254479283,0.006833903,200.0144959,194.4451917,12.09239383,209.0365864,0.106461397,0.261928875,0.398634142,1
-0.000968221,0.224054262,2.999569736,17.97873917,0.224047018,0.005167097,200.0129327,192.940032,25.13102095,939.9633692,0.135294811,0.330415958,0.503771263,1
-0.003040161,0.111649529,-0.844488565,13.99296956,0.111686262,0.001333444,199.8684641,189.4926714,10.10199488,164.1185123,0.077493421,0.243889337,0.360890179,1
-0.001960856,0.234196936,2.212767848,10.04373625,0.234195386,0.006833903,200.0026463,193.2073005,29.49766356,1157.689617,0.119118257,0.283852176,0.43411644,1
-0.002956136,0.156552065,0.318533949,5.059549958,0.15657345,0.002000167,199.9453698,195.425506,36.24636715,1623.145683,0.139516509,0.299479162,0.465940482,1
0.000680949,0.224788576,2.210234283,15.8843288,0.224780241,0.006500542,200.0148325,194.0560885,10.84782928,151.6576312,0.105143885,0.267226491,0.404929129,1
-0.003392334,0.124760695,1.758520976,7.946946012,0.12480161,0.002166847,199.8688855,195.2063526,37.97814777,1627.894965,0.137796209,0.336332993,0.512858876,1
-0.004891561,0.144259915,-0.031536693,10.04828716,0.144336815,0.004167014,199.7869438,191.9941571,18.29805513,463.2161967,0.110662879,0.266642777,0.406089578,1
-0.00073995,0.265954662,1.732960645,13.11488582,0.265944609,0.006833903,200.0151196,194.6433153,11.25674751,176.4705093,0.099646465,0.256902024,0.388504746,1
-0.001698608,0.201285876,3.061202706,32.18925714,0.201284656,0.005333778,200.0024241,194.0832717,16.71526944,429.0391402,0.120947917,0.316012457,0.477393934,1
-0.003145752,0.104726955,2.245609081,12.16082229,0.104769828,0.003833653,199.8363486,193.0870332,35.95874422,1831.142596,0.138154762,0.339447843,0.517136542,1
0.003853556,0.270842151,1.549761998,10.22046988,0.27085828,0.006833903,199.976182,195.2467427,14.83444671,279.7335578,0.109888889,0.271159027,0.412558997,1
0.000503133,0.228218644,2.370562833,21.73110027,0.228209689,0.004833736,200.0156958,194.4804331,12.38222307,196.0423577,0.140424757,0.362705411,0.548946719,1
-0.002327881,0.09209897,2.379016211,16.91815985,0.092124549,0.004833736,199.8889545,189.1932458,21.81037784,585.194873,0.143555825,0.335745814,0.515206861,1
-0.00074585,0.099862094,0.150135226,10.24283964,0.099860718,0.000166681,200.0055102,190.3391304,13.52361494,279.2108271,0.076528133,0.22709999,0.337589209,1
-0.002209676,0.101709842,2.120082813,12.2884568,0.101729605,0.004000333,199.9222992,192.6426541,13.87594361,272.66151,0.14158867,0.344944707,0.526171606,1
-0.005394287,0.117341753,-0.27929212,8.991364335,0.117460793,0.001166764,199.5948274,191.0668077,37.21282796,2017.220506,0.078733244,0.223149621,0.333535255,1
-0.002957153,0.19663994,1.427232588,6.408482718,0.196653982,0.006333861,199.97144,193.331726,47.38329819,2833.809365,0.115647059,0.286908452,0.436277708,1
-0.00279541,0.21845875,2.368444738,11.28683908,0.218467532,0.006167181,199.9839202,192.8056231,20.55911736,514.4870007,0.130686937,0.315962145,0.482365671,1
-0.002340495,0.097926238,2.208441948,17.8855437,0.097950124,0.004000333,199.9024666,191.6183154,11.39554519,189.5514225,0.154095745,0.350131631,0.539807972,1
-0.002862752,0.097052961,2.141064252,13.54485538,0.097091131,0.004000333,199.8427781,191.1323604,18.65629672,520.776119,0.131511364,0.321949532,0.490655546,1
-0.001820882,0.355255111,2.842939473,22.72375914,0.355244975,0.006667222,200.011413,194.0820925,18.27345945,494.7169908,0.123223404,0.27923929,0.430374266,1
-0.002411499,0.091511726,0.626475301,13.50963233,0.091539683,0,199.8778578,188.7441917,18.10456572,492.9598162,0.07632772,0.227868088,0.338545351,1
-0.003144328,0.09283952,-0.362083833,11.98580441,0.092888885,0,199.7874788,189.1953617,26.37347999,986.8303284,0.075094458,0.228677178,0.339342055,1
-0.000448608,0.524067756,2.654826499,12.27795891,0.524046112,0.007500625,200.0165215,194.0660484,13.44162477,263.0164306,0.124883475,0.366083734,0.546001374,1
0.002197469,0.258216576,1.038234799,12.95250402,0.258215167,0.0060005,200.0021821,194.2980504,16.18041347,384.206285,0.116321721,0.290616487,0.441512493,1
-0.002317912,0.149025796,0.773481655,5.996763817,0.149037612,0.005000417,199.9682878,193.9688978,23.97883137,765.1842115,0.144296482,0.32592304,0.502144077,1
-0.002690226,0.089631973,1.896059792,14.6132199,0.089668604,0.001166764,199.8366305,189.1865112,15.73686392,310.6961748,0.096354839,0.264239955,0.396350973,1
-0.002651164,0.102596919,0.200392412,9.940839319,0.102626894,0.000666722,199.8831878,190.618041,18.64495791,545.5663084,0.078167989,0.233854934,0.347646263,1
-0.002303263,0.093957512,2.485525252,15.66824569,0.093981825,0.004667056,199.8965341,190.4948343,12.98000845,234.7263871,0.136103286,0.330605082,0.504447729,1
-0.002372437,0.109830777,2.763828397,16.41850269,0.109851822,0.004333694,199.9233768,192.8581944,22.31739011,737.1761525,0.165884831,0.405638869,0.618689441,1
-0.002419637,0.381894141,2.603243026,20.04212706,0.381885893,0.006500542,200.0086384,194.1643209,12.07808184,205.8609366,0.126445652,0.289651297,0.445707266,1
0.0003243,0.209485172,2.920788102,25.82067478,0.209476694,0.004667056,200.0161887,194.0697566,12.07140244,198.2912191,0.137801932,0.360384183,0.544558976,1
-0.002297363,0.127805547,-0.138824786,7.499512055,0.127820869,0.001333444,199.9520547,193.5422908,25.04194506,823.6473873,0.087868098,0.248049737,0.370753184,1
-0.001265462,0.228364589,3.030361517,17.85463451,0.228358579,0.005333778,200.0105258,192.8887403,21.87471775,664.0965343,0.133309859,0.320060645,0.489143637,1
0.543090617,0.232207138,3.639885711,22.61059098,0.590646324,0.017251438,30.91192963,104.8940842,109.513336,11995.44503,0.127522321,0.308998182,0.471551798,1
-0.001498617,0.107558626,2.818101116,16.8194992,0.107564584,0.004167014,199.9778433,192.6869865,14.1255525,295.4309875,0.174221557,0.433056775,0.659096509,1
-0.005043742,0.096045432,0.642877765,12.78346224,0.096173778,0.001000083,199.4665467,190.062225,13.15875586,242.6905605,0.090423197,0.266229528,0.396567674,1
-0.000984701,0.161337685,1.400749711,9.083438536,0.161333967,0.002833569,200.0092169,195.2130025,21.07564087,584.2073901,0.24039823,0.644864635,0.972575224,1
-0.003289185,0.134059336,0.280331389,9.637360835,0.134094097,0.005333778,199.8963244,190.4289577,13.70605454,313.5744345,0.087721893,0.236653432,0.355778496,1
-0.002792358,0.106292486,-0.653710793,10.9301952,0.10632473,0,199.8787123,190.389071,22.0823546,767.1263999,0.071848894,0.218583888,0.32434559,1
0.001453654,0.24539758,2.192277409,16.12419461,0.245391661,0.006667222,200.0096492,194.2365974,10.20632135,130.9268131,0.103170732,0.264893531,0.400845642,1
-0.001337687,0.197253297,1.552344565,6.826234639,0.197249614,0.005667139,200.007469,193.1342535,22.42320906,675.650853,0.153575269,0.349953935,0.539286315,1
-0.003368123,0.09410974,2.394556026,14.6293791,0.094166074,0.003833653,199.7607781,191.3653261,12.5596079,207.7187789,0.136913876,0.328758935,0.502466692,1
-0.002437337,0.200937496,3.216500904,33.76709903,0.200943906,0.005333778,199.9872409,194.0445759,16.97409169,480.212596,0.123208333,0.322299966,0.486844399,1
-0.002467651,0.098884574,-0.591139429,15.53625785,0.09891124,0.000333361,199.8921758,188.6437038,20.53605993,596.8990501,0.074689086,0.239211787,0.353402896,1
-0.001958008,0.096883735,-0.647266695,10.93715038,0.096899483,0,199.935,190.3943389,46.09054447,2786.235759,0.078326613,0.235642021,0.350120936,1
-0.002377319,0.104485619,-0.39588414,12.53067772,0.104508308,0.000666722,199.9131682,189.9637786,30.94360192,1529.410749,0.074133858,0.232812688,0.344518972,1
-0.003586833,0.120961668,0.294611275,7.523390774,0.121009798,0.001333444,199.8409375,192.16514,18.82242129,461.191173,0.111637597,0.266698283,0.406701821,1
-0.001508993,0.228759983,1.656572358,7.308035531,0.228755429,0.007167264,200.0079645,192.9697704,40.51811139,1951.314362,0.103255208,0.255122977,0.388007002,1
-0.000192668,0.232937183,2.14847787,15.16052312,0.232927557,0.006333861,200.0165312,193.3964126,10.36438189,136.6933804,0.110833333,0.277489726,0.421380541,1
0.00085612,0.261005508,2.543950688,14.57528212,0.260996036,0.004667056,200.0145159,193.9509859,33.24118306,1604.343639,0.14238806,0.36005063,0.546448477,1
-0.002988078,0.107188344,1.712543393,11.23233468,0.107225521,0.003500292,199.8613387,192.9919557,18.8787477,477.7839455,0.141,0.3346019,0.512317698,1
-0.000879517,0.109112909,2.281466486,13.57231788,0.109111908,0.005167097,200.003672,191.8016616,20.71503717,551.623996,0.132796804,0.32127215,0.490450668,1
